"","iata","airport","city","state","country","lat","long"
"3013","SSF","Stinson Municipal","San Antonio","TX","USA",29.3370075,-98.47114056
"3014","SSI","Malcolm McKinnon","Brunswick","GA","USA",31.1515925,-81.39134667
"3015","SSQ","Shell Lake Municipal","Shell Lake","WI","USA",45.73138139,-91.92066194
"3016","STC","St Cloud Regional","St Cloud","MN","USA",45.54532417,-94.05833667
"3017","STE","Stevens Point Municipal","Stevens Point","WI","USA",44.54513556,-89.53028444
"3018","STF","George M Bryan ","Starkville","MS","USA",33.43381667,-88.84863806
"3019","STJ","Rosecrans Memorial","St Joseph","MO","USA",39.77194444,-94.90970556
"3020","STK","Crosson ","Sterling","CO","USA",40.6152625,-103.2646556
"3021","STL","Lambert-St Louis International","St Louis","MO","USA",38.74768694,-90.35998972
"3022","STP","St Paul Downtown Holman ","St Paul","MN","USA",44.9344725,-93.05999861
"3023","STS","Sonoma Co","Santa Rosa","CA","USA",38.50897694,-122.8128803
"3024","STT","Cyril E. King","Charlotte Amalie","VI","USA",18.33730556,-64.97336111
"3025","STX","Henry E. Rohlsen ","Christiansted","VI","USA",17.70188889,-64.79855556
"3026","SUA","Witham ","Stuart","FL","USA",27.18169444,-80.22108333
"3027","SUD","Stroud Municipal","Stroud","OK","USA",35.78756833,-96.65862861
"3028","SUE","Door County Cherryland","Sturgeon Bay","WI","USA",44.84366222,-87.42154111
"3029","SUN","Friedman Memorial","Hailey","ID","USA",43.50484139,-114.2965903
"3030","SUS","Spirit of St Louis","St Louis","MO","USA",38.66187028,-90.65123
"3031","SUT","Brunswick County","Southport","NC","USA",33.92925694,-78.07499167
"3032","SUW","Richard I Bong","Superior","WI","USA",46.6897175,-92.094655
"3033","SUX","Sioux Gateway ","Sioux City","IA","USA",42.40260333,-96.38436694
"3034","SVA","Savoonga","Savoonga","AK","USA",63.68639444,-170.4926361
"3035","SVC","Grant County","Silver City","NM","USA",32.63654694,-108.1563853
"3036","SVE","Susanville Municipal","Susanville","CA","USA",40.37684111,-120.5730033
"3037","SVH","Statesville Municipal","Statesville","NC","USA",35.76526389,-80.95673611
"3038","SVS","Stevens Village","Stevens Village","AK","USA",66.00900528,-149.0959153
"3039","SWD","Seward","Seward","AK","USA",60.12693833,-149.4188122
"3040","SWF","Stewart","Newburgh","NY","USA",41.50409361,-74.10483833
"3041","SWO","Stillwater Regional","Stillwater","OK","USA",36.16025194,-97.08577028
"3042","SWT","Seward Municipal","Seward","NE","USA",40.86525806,-97.10931306
"3043","SWW","Avenger ","Sweetwater","TX","USA",32.46736806,-100.4665508
"3044","SXL","Summersville","Summersville","WV","USA",38.23163889,-80.87080556
"3045","SXP","Sheldon Point","Sheldon Point","AK","USA",62.52055556,-164.8477778
"3046","SXQ","Soldotna","Soldotna","AK","USA",60.47613889,-151.0324444
"3047","SYF","Cheyenne County Municipal","St Francis","KS","USA",39.76104833,-101.7958414
"3048","SYI","Bomar Field-Shelbyville Municipal","Shelbyville","TN","USA",35.56009889,-86.44249333
"3049","SYR","Syracuse-Hancock Intl","Syracuse","NY","USA",43.11118694,-76.10631056
"3050","SYV","Sylvester","Sylvester","GA","USA",31.55851111,-83.89573389
"3051","SZP","Santa Paula","Santa Paula","CA","USA",34.34722167,-119.061215
"3052","SZT","Sandpoint","Sandpoint","ID","USA",48.29965139,-116.5597681
"3053","SZY","Robert Sibley","Selmer","TN","USA",35.20295,-88.49836139
"3054","T00","Chambers County","Anahauac","TX","USA",29.77,-94.66361194
"3055","T03","Tuba City","Tuba City","AZ","USA",36.09276972,-111.3826419
"3056","T08","Tomahawk Regional","Tomahawk","WI","USA",45.46913889,-89.80569444
"3057","T18","Brooks County","Falfurrias","TX","USA",27.20683333,-98.12117083
"3058","T28","Lampasas Municipal","Lampasas","TX","USA",31.10672694,-98.19600194
"3059","T35","Cameron Municipal Airpark","Cameron","TX","USA",30.87935556,-96.97109694
"3060","T36","Paul Pittman Memorial","Tylertown","MS","USA",31.14601111,-90.168145
"3061","T41","La Porte Municipal","La Porte","TX","USA",29.66925,-95.06419444
"3062","T44","Trident Basin","Kodiak","AK","USA",57.78083333,-152.3913889
"3063","T47","Kickapoo Downtown Airpark","Wichita Falls","TX","USA",33.86122222,-98.4904425
"3064","T49","Big Spring McMahon-Wrinkle","Big Spring","TX","USA",32.21261111,-101.5216389
"3065","T53","Robstown-Nueces County","Robstown","TX","USA",27.77854306,-97.69052389
"3066","T56","Crockett-Houston County","Crockett","TX","USA",31.30696111,-95.40383056
"3067","T57","Garland Heliport","Garland","TX","USA",32.887625,-96.6836075
"3068","T60","Stonewall County","Aspermont","TX","USA",33.17231861,-100.1976044
"3069","T65","Mid Valley","Weslaco","TX","USA",26.17763889,-97.97305556
"3070","T69","Sinton-San Patricio County","Sinton","TX","USA",28.03925,-97.54244444
"3071","T71","Cuero Municipal","Cuero","TX","USA",29.08358806,-97.26693417
"3072","T72","Hearne Municipal","Hearne","TX","USA",30.87182917,-96.62222639
"3073","T74","Taylor Municipal","Taylor","TX","USA",30.57194444,-97.44316667
"3074","T78","Liberty Municipal","Liberty","TX","USA",30.07780556,-94.69855556
"3075","T80","Kleberg County","Kingsville","TX","USA",27.55086111,-98.03091833
"3076","T82","Gillespie County","Fredericksburg","TX","USA",30.24369444,-98.90952778
"3077","T89","Castroville Municipal","Castroville","TX","USA",29.34192083,-98.85090056
"3078","T90","Chambers County","Winnie/Stowell","TX","USA",29.80411,-94.43102306
"3079","T97","Calhoun County","Port Lavaca","TX","USA",28.65405111,-96.6813125
"3080","TAD","Perry Stokes","Trinidad","CO","USA",37.25937778,-104.340675
"3081","TAL","Ralph M Calhoun Memorial","Tanana","AK","USA",65.17439528,-152.1093886
"3082","TAN","Taunton Municipal","Taunton","MA","USA",41.87460139,-71.01687583
"3083","TAZ","Taylorville Municipal","Taylorville","IL","USA",39.53418583,-89.32781222
"3084","TBN","Forney AAF","Fort Leonard Wood","MO","USA",37.74163111,-92.14073611
"3085","TBR","Statesboro Municipal","Statesboro","GA","USA",32.48316667,-81.73727778
"3086","TCC","Tucumcari Municipal","Tucumcari","NM","USA",35.18277806,-103.6031853
"3087","TCL","Tuscaloosa Municipal","Tuscaloosa","AL","USA",33.2206275,-87.61140139
"3088","TCS","Truth Or Consequences Municipal","Truth Or Consequences","NM","USA",33.23694444,-107.27175
"3089","TCT","Takotna","Takotna","AK","USA",62.99270417,-156.0681903
"3090","TCY","Tracy Municipal","Tracy","CA","USA",37.68910778,-121.4418172
"3091","TDF","Person County","Roxboro","NC","USA",36.28489194,-78.98422694
"3092","TDO","Toledo-Winlock Ed Carlson Memorial ","Toledo","WA","USA",46.47709083,-122.80686
"3093","TDZ","Toledo Metcalf","Toledo","OH","USA",41.56487194,-83.48226139
"3094","TEB","Teterboro","Teterboro","NJ","USA",40.85010139,-74.06083611
"3095","TEL","Perry County Municipal","Tell City","IN","USA",38.01769694,-86.69093
"3096","TEW","Mason Jewett ","Mason","MI","USA",42.56576833,-84.42321861
"3097","TEX","Telluride Regional","Telluride","CO","USA",37.95375861,-107.90848
"3098","TGC","Gibson County","Trenton","TN","USA",35.93245472,-88.84894028
"3099","TGI","Tangier Island","Tangier","VA","USA",37.82513889,-75.99777778
"3100","THA","Tullahoma Regional","Tullahoma","TN","USA",35.38015694,-86.24602333
"3101","THM","Thompson Falls","Thompson Falls","MT","USA",47.57493556,-115.2843164
"3102","THP","Hot Springs County-Thermopolis Municipal","Thermopolis","WY","USA",43.65828917,-108.2131542
"3103","THV","York","York","PA","USA",39.916995,-76.87302611
"3104","TIW","Tacoma Narrows","Tacoma","WA","USA",47.26793111,-122.5780997
"3105","TIX","Space Cost Regional","Titusville","FL","USA",28.51479944,-80.7992275
"3106","TKA","Talkeetna","Talkeetna","AK","USA",62.3205,-150.0936944
"3107","TKE","Tenakee SPB","Tenakee Springs","AK","USA",57.77965833,-135.2184439
"3108","TKI","McKinney Municipal","McKinney","TX","USA",33.17794778,-96.5905275
"3109","TKX","Kennett Memorial","Kennett","MO","USA",36.23087083,-90.03466806
"3110","TLH","Tallahassee Regional","Tallahassee","FL","USA",30.39652778,-84.35033333
"3111","TLR","Mefford ","Tulare","CA","USA",36.15630556,-119.3261667
"3112","TLT","Tuluksak","Tuluksak","AK","USA",61.09676222,-160.9684167
"3113","TMA","Henry Tift Myers","Tifton","GA","USA",31.42879528,-83.48787167
"3114","TMB","Kendall-Tamiami Executive","Miami","FL","USA",25.64788889,-80.43277778
"3115","TNI","West Tinian","Peipeinimaru","CQ","USA",14.99685028,-145.6180383
"3116","TNP","Twentynine Palms","Twentynine Palms","CA","USA",34.13208528,-115.9458319
"3117","TNT","Dade Collier T And T","Miami","FL","USA",25.86180556,-80.897
"3118","TNU","Newton Municipal","Newton","IA","USA",41.67442972,-93.02172917
"3119","TOA","Zamperini ","Torrance","CA","USA",33.8033775,-118.3396
"3120","TOB","Dodge Center","Dodge Center","MN","USA",44.018,-92.8315
"3121","TOC","Toccoa, R G Le Tourneau ","Toccoa","GA","USA",34.59376444,-83.2958
"3122","TOG","Togiak Village","Togiak","AK","USA",59.05284222,-160.3969339
"3123","TOI","Troy Municipal","Troy","AL","USA",31.86041667,-86.01213889
"3124","TOL","Toledo Express","Toledo","OH","USA",41.58680556,-83.80783333
"3125","TOP","Philip Billard Municipal","Topeka","KS","USA",39.0686575,-95.62248361
"3126","TOR","Torrington Muni","Torrington","WY","USA",42.0645475,-104.1526986
"3127","TPA","Tampa International ","Tampa","FL","USA",27.97547222,-82.53325
"3128","TPF","Peter O. Knight","Tampa","FL","USA",27.91557833,-82.44926083
"3129","TPH","Tonopah","Tonopah","NV","USA",38.06020222,-117.0871536
"3130","TPL","Draughon-Miller Central Texas Regional","Temple","TX","USA",31.1525,-97.40777778
"3131","TPO","Port Alsworth","Port Alsworth","AK","USA",60.20433333,-154.3188728
"3132","TQE","Municipal","Tekamah","NE","USA",41.76352778,-96.17794444
"3133","TQH","Tahlequah Municipal","Tahlequah","OK","USA",35.92891667,-95.00452778
"3134","TQK","Scott City Municipal","Scott City","KS","USA",38.47427778,-100.8849444
"3135","TRI","Tri-Cities Regional","Bristol","TN","USA",36.47521417,-82.40742056
"3136","TRK","Truckee-Tahoe","Truckee","CA","USA",39.32004222,-120.1395628
"3137","TRL","Terrell Municipal","Terrell","TX","USA",32.71004667,-96.26742306
"3138","TRM","Desert Resorts Regional","Palm Springs","CA","USA",33.62789944,-116.1601194
"3139","TRX","Trenton Municipal","Trenton","MO","USA",40.08351333,-93.59063472
"3140","TSO","Carroll County-Tolson","Carrollton","OH","USA",40.56186833,-81.07748611
"3141","TSP","Tehachapi Municipal","Tehachapi","CA","USA",35.13497222,-118.43925
"3142","TT01","Pagan Airstrip","Shomu-Shon","CQ","USA",18.12444444,-145.7686111
"3143","TTA","Sanford-Lee County Regional","Sanford","NC","USA",35.58247222,-79.10136111
"3144","TTD","Portland-Troutdale","Portland","OR","USA",45.54936889,-122.4012519
"3145","TTF","Monroe Custer","Monroe","MI","USA",41.93990639,-83.43468306
"3146","TTN","Trenton-Mercer County ","Trenton","NJ","USA",40.27669111,-74.81346833
"3147","TUL","Tulsa International","Tulsa","OK","USA",36.19837222,-95.88824167
"3148","TUP","Tupelo Municipal ","Tupelo","MS","USA",34.26810833,-88.769895
"3149","TUS","Tucson International","Tucson","AZ","USA",32.11608333,-110.9410278
"3150","TVB","Cabool Memorial","Cabool","MO","USA",37.13244083,-92.08396167
"3151","TVC","Cherry Capital","Traverse City","MI","USA",44.74144472,-85.582235
"3152","TVF","Thief River Falls Regional","Thief River Falls","MN","USA",48.06550028,-96.18336083
"3153","TVI","Thomasville Municipal","Thomasville","GA","USA",30.90155194,-83.88133556
"3154","TVK","Centerville Municipal","Centerville","IA","USA",40.68390306,-92.90103333
"3155","TVL","Lake Tahoe","South Lake Tahoe","CA","USA",38.89388167,-119.9953347
"3156","TVR","Vicksburg Tallulah Regional","Tallulah","LA","USA",32.35160639,-91.02768917
"3157","TVY","Tooele Valley","Tooele","UT","USA",40.6122725,-112.3507719
"3158","TWF","Joslin Field - Magic Valley","Twin Falls","ID","USA",42.48180389,-114.4877356
"3159","TWM","Richard B. Helgeson","Two Harbors","MN","USA",47.049225,-91.74514167
"3160","TXK","Texarkana Regional-Webb ","Texarkana","AR","USA",33.45370806,-93.99102
"3161","TYL","Taylor","Taylor","AZ","USA",34.45283333,-110.1148056
"3162","TYQ","Indianapolis Terry","Indianapolis","IN","USA",40.03064972,-86.2514375
"3163","TYR","Tyler Pounds ","Tyler","TX","USA",32.35413889,-95.40238611
"3164","TYS","McGhee-Tyson","Knoxville","TN","USA",35.81248722,-83.99285583
"3165","TZR","Bolton ","Columbus","OH","USA",39.90081778,-83.13719361
"3166","TZT","Belle Plaine Municipal","Belle Plaine","IA","USA",41.87877778,-92.28456944
"3167","TZV","Tompkinsville-Monroe County","Tompkinsville","KY","USA",36.72978,-85.65191556
"3168","U02","McCarley","Blackfoot","ID","USA",43.20925,-112.3495861
"3169","U03","Buhl Municipal","Buhl","ID","USA",42.59157139,-114.7967178
"3170","U05","Riddick ","Philipsburg","MT","USA",46.31936972,-113.3050642
"3171","U08","Perkins ","Overton","NV","USA",36.56803,-114.4433133
"3172","U10","Preston","Preston","ID","USA",42.10690806,-111.9125389
"3173","U14","Nephi Municipal","Nephi","UT","USA",39.73884333,-111.8716011
"3174","U25","Dubois Municipal","Dubois","WY","USA",43.54834722,-109.6902611
"3175","U30","Temple Bar","Temple Bar","AZ","USA",36.02054056,-114.3352461
"3176","U34","Green River Muni","Green River","UT","USA",38.96136167,-110.2273619
"3177","U36","Aberdeen Municipal","Aberdeen","ID","USA",42.92102222,-112.8811053
"3178","U42","Salt Lake City Municipal 2","Salt Lake City","UT","USA",40.61954,-111.9928858
"3179","U43","Monticello","Monticello","UT","USA",37.937215,-109.3465053
"3180","U52","Beaver Municipal","Beaver","UT","USA",38.23071,-112.6753497
"3181","U55","Panguitch Municipal","Panguitch","UT","USA",37.84523333,-112.3918731
"3182","U59","Driggs-Reed Memorial","Driggs","ID","USA",43.74193056,-111.0978608
"3183","U68","North Big Horn County","Cowley/Lovell/Byron","WY","USA",44.91167028,-108.4455092
"3184","U69","Duchesne Municipal","Duchesne","UT","USA",40.19190167,-110.3809886
"3185","U70","Cascade","Cascade","ID","USA",44.4937825,-116.0162422
"3186","U76","Mountain Home Municipal","Mountain Home","ID","USA",43.13125278,-115.7295944
"3187","U77","Spanish Fork-Springville","Spanish Fork","UT","USA",40.14162139,-111.6613125
"3188","U82","Council Municipal","Council","ID","USA",44.7498875,-116.4468092
"3189","U96","Cal Black Memorial","Halls Crossing","UT","USA",37.44221444,-110.5695836
"3190","UAO","Aurora State","Aurora","OR","USA",45.24713889,-122.7700556
"3191","UBE","Cumberland Municipal ","Cumberland","WI","USA",45.50597028,-91.98108694
"3192","UBS","Columbus-Lowndes County","Columbus","MS","USA",33.46539667,-88.38031639
"3193","UBX","Cuba Municipal","Cuba","MO","USA",38.06877667,-91.42885694
"3194","UCA","Oneida Cty","Utica","NY","USA",43.14511944,-75.38385889
"3195","UCP","New Castle Muni","New Castle","PA","USA",41.02533778,-80.41337194
"3196","UCY","Everett-Stewart","Union City","TN","USA",36.38025,-88.98547778
"3197","UDD","Bermuda Dunes","Palm Springs","CA","USA",33.7484375,-116.2748133
"3198","UDG","Darlington County","Darlington","SC","USA",34.44919444,-79.89036111
"3199","UES","Waukesha County","Waukesha","WI","USA",43.04102778,-88.23705556
"3200","UGN","Waukegan Regional","Chicago/Waukegan","IL","USA",42.42216,-87.86790694
"3201","UIL","Quillayute","Forks","WA","USA",47.93714444,-124.5612497
"3202","UIN","Quincy Municipal-Baldwin ","Quincy","IL","USA",39.94262417,-91.19445611
"3203","UIZ","Berz-Macomb","Utica","MI","USA",42.66389361,-82.96542583
"3204","UKF","Wilkes County","North Wilkesboro","NC","USA",36.22284028,-81.0983375
"3205","UKI","Ukiah Municipal","Ukiah","CA","USA",39.12595722,-123.200855
"3206","UKL","Coffey County","Burlington","KS","USA",38.30248472,-95.7249575
"3207","UKT","Quakertown","Quakertown","PA","USA",40.43521194,-75.38192861
"3208","ULM","New Ulm Municipal","New Ulm","MN","USA",44.31957306,-94.50230778
"3209","ULS","Ulysses","Ulysses","KS","USA",37.60375278,-101.3733889
"3210","UMP","Indianapolis Metropolitan","Indianapolis","IN","USA",39.9352025,-86.04495333
"3211","UNI","Ohio University","Athens/Albany","OH","USA",39.21096222,-82.23142583
"3212","UNK","Unalakleet","Unalakleet","AK","USA",63.88835917,-160.7989517
"3213","UNO","West Plains Municipal","West Plains","MO","USA",36.87813889,-91.90269444
"3214","UNU","Dodge County","Juneau","WI","USA",43.42658333,-88.70322222
"3215","UNV","University Park","State College","PA","USA",40.84927778,-77.84869444
"3216","UOS","Franklin County","Sewanee","TN","USA",35.20397028,-85.89858889
"3217","UOX","University-Oxford","Oxford","MS","USA",34.38431528,-89.53530972
"3218","UPP","Upolu","Hawi","HI","USA",20.26525583,-155.8599875
"3219","USE","Fulton County","Wauseon","OH","USA",41.61033333,-84.12552778
"3220","UTS","Huntsville Municipal","Huntsville","TX","USA",30.74688667,-95.58716667
"3221","UUO","Willow","Willow","AK","USA",61.75441667,-150.0516639
"3222","UUU","Newport State","Newport","RI","USA",41.53243972,-71.28154389
"3223","UUV","Sullivan Regional","Sullivan","MO","USA",38.23343056,-91.16433333
"3224","UVA","Garner ","Uvalde","TX","USA",29.21135028,-99.74358306
"3225","UWL","New Castle-Henry Co ","New Castle","IN","USA",39.87585167,-85.32646806
"3226","UYF","Madison County","London","OH","USA",39.93272694,-83.46200361
"3227","UZA","Rock Hill Municipal/Bryant ","Rock Hill","SC","USA",34.98783333,-81.05716667
"3228","VAK","Chevak","Chevak","AK","USA",61.53363583,-165.5837322
"3229","VAY","South Jersey Reg","Mount Holly","NJ","USA",39.94289056,-74.84571944
"3230","VBT","Bentonville Municipal","Bentonville","AR","USA",36.34571528,-94.219345
"3231","VCB","Nut Tree","Vacaville","CA","USA",38.37675167,-121.962455
"3232","VCT","Victoria Regional","Victoria","TX","USA",28.85255556,-96.91848722
"3233","VCV","Southern California Logistic ","Victorville","CA","USA",34.593225,-117.3794667
